,time,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,new_Col1,col2
4567,1620022088,-6.720703100000001,-0.9550781999999999,3.6386719,-42.5415039,7.2021484,28.442382799999997,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4568,1620022088,-6.662109399999999,-1.1386718,3.5859375,-51.5136719,28.808593699999996,44.7998047,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4569,1620022088,-6.5976562,-1.0976562,3.6757812000000007,-33.0810546,48.7060547,39.9780273,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4570,1620022088,-6.6054687,-1.0761718,3.7050781,-43.7011719,46.5698242,23.5595703,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4571,1620022088,-6.5390625,-1.0566406000000002,3.6640625,-51.574707000000004,46.691894500000004,5.9204102,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4572,1620022088,-6.5273437,-1.0527343,3.65625,-45.22705070000001,43.3349609,-8.6669922,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4573,1620022088,-6.572265600000001,-1.0449218,3.890625,-56.03027339999999,16.9677734,-13.9770508,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4574,1620022088,-6.6289062,-1.0234375,3.8203125,-34.0576171,23.071289,-15.258789000000002,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4575,1620022088,-6.642578100000001,-1.1132812,3.7890625,-0.7324219,0.8544921999999998,-27.0996093,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4576,1620022088,-6.6445312,-1.0976562,3.8242187000000007,11.8408203,-0.9155274,-34.0576171,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4577,1620022088,-6.701171899999999,-1.0605468,3.8671875,20.5688476,-12.1459961,-38.6352539,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4578,1620022088,-6.7265625,-1.0273437,3.8476562000000007,47.8515625,-24.7802734,-23.5595703,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4579,1620022088,-6.7070312,-0.9921876000000001,3.7558594,60.9741211,-36.0717773,-8.4838867,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4580,1620022088,-6.791015600000001,-1.0996093,3.71875,37.5976562,-57.98339839999999,-9.4604492,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4581,1620022088,-6.8007812,-1.0722656000000002,3.7070312000000007,46.6308594,-43.3349609,-14.5263672,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4582,1620022088,-6.7109375,-1.0917968,3.6269531,28.3203125,-21.0571289,10.0097656,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4583,1620022088,-6.775390600000001,-1.0976562,3.6738281,30.7006836,4.5776367,20.5688476,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4584,1620022088,-6.736328100000001,-1.1035156000000002,3.71875,37.7807617,-0.24414059999999999,39.7949219,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4585,1620022088,-6.6132812,-1.0273437,3.6601562000000007,10.559082,-19.53125,41.9311523,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4586,1620022088,-6.634765600000001,-1.0976562,3.5214844,-3.2958983999999996,2.9907227,24.4140625,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:08,
4587,1620022089,-6.625,-1.0585937,3.6269531,-21.118164,16.662597599999998,11.9018555,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4588,1620022089,-6.6289062,-1.0488281000000002,3.6113281,-33.9355469,31.4941406,28.5034179,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4589,1620022089,-6.578125,-0.9609376000000001,3.5996094,-31.25,48.4008789,26.4282226,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4590,1620022089,-6.595703100000001,-0.9687501000000001,3.5449219,-62.438964799999994,46.9970703,25.3295898,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4591,1620022089,-6.572265600000001,-1.0878906000000002,3.71875,-72.4487304,61.0351562,13.0004882,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4592,1620022089,-6.59375,-1.0976562,3.6171875,-71.6552734,71.1669921,0.366211,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4593,1620022089,-6.5019531,-1.1035156000000002,3.734375,-82.9467773,55.969238299999994,-20.6298828,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
